#,time,water_pump,End Of File (LGR S/N: 1191118)
25127,03/08/2021 04:24:21 PM,1.844,
25128,03/08/2021 04:24:22 PM,1.819,
25129,03/08/2021 04:24:23 PM,1.832,
25130,03/08/2021 04:24:24 PM,1.819,
25131,03/08/2021 04:24:25 PM,1.819,
25132,03/08/2021 04:24:26 PM,1.844,
25133,03/08/2021 04:24:27 PM,1.868,
25134,03/08/2021 04:24:28 PM,1.856,
25135,03/08/2021 04:24:29 PM,1.856,
25136,03/08/2021 04:24:30 PM,1.868,
25137,03/08/2021 04:24:31 PM,1.856,
25138,03/08/2021 04:24:32 PM,1.868,
25139,03/08/2021 04:24:33 PM,1.868,
25140,03/08/2021 04:24:34 PM,1.941,
25141,03/08/2021 04:24:35 PM,1.905,
25142,03/08/2021 04:24:36 PM,1.941,
25143,03/08/2021 04:24:37 PM,1.880,
25144,03/08/2021 04:24:38 PM,1.880,
25145,03/08/2021 04:24:39 PM,1.954,
25146,03/08/2021 04:24:40 PM,1.868,
25147,03/08/2021 04:24:41 PM,1.917,
25148,03/08/2021 04:24:42 PM,1.868,
25149,03/08/2021 04:24:43 PM,1.868,
25150,03/08/2021 04:24:44 PM,1.929,
25151,03/08/2021 04:24:45 PM,1.880,
25152,03/08/2021 04:24:46 PM,1.868,
25153,03/08/2021 04:24:47 PM,1.929,
25154,03/08/2021 04:24:48 PM,1.868,
25155,03/08/2021 04:24:49 PM,1.880,
25156,03/08/2021 04:24:50 PM,1.880,
25157,03/08/2021 04:24:51 PM,1.868,
25158,03/08/2021 04:24:52 PM,1.868,
25159,03/08/2021 04:24:53 PM,1.880,
25160,03/08/2021 04:24:54 PM,1.880,
25161,03/08/2021 04:24:55 PM,1.880,
25162,03/08/2021 04:24:56 PM,1.893,
25163,03/08/2021 04:24:57 PM,1.893,
25164,03/08/2021 04:24:58 PM,1.905,
25165,03/08/2021 04:24:59 PM,1.893,
25166,03/08/2021 04:25:00 PM,1.880,
25167,03/08/2021 04:25:01 PM,1.880,
25168,03/08/2021 04:25:02 PM,1.880,
25169,03/08/2021 04:25:03 PM,1.893,
25170,03/08/2021 04:25:04 PM,1.893,
25171,03/08/2021 04:25:05 PM,1.893,
25172,03/08/2021 04:25:06 PM,1.893,
25173,03/08/2021 04:25:07 PM,1.893,
25174,03/08/2021 04:25:08 PM,1.880,
25175,03/08/2021 04:25:09 PM,1.868,
25176,03/08/2021 04:25:10 PM,1.880,
25177,03/08/2021 04:25:11 PM,1.880,
25178,03/08/2021 04:25:12 PM,1.893,
25179,03/08/2021 04:25:13 PM,1.893,
25180,03/08/2021 04:25:14 PM,1.893,
25181,03/08/2021 04:25:15 PM,1.880,
25182,03/08/2021 04:25:16 PM,1.893,
25183,03/08/2021 04:25:17 PM,1.880,
25184,03/08/2021 04:25:18 PM,1.880,
25185,03/08/2021 04:25:19 PM,1.880,
25186,03/08/2021 04:25:20 PM,1.880,
25187,03/08/2021 04:25:21 PM,1.880,
25188,03/08/2021 04:25:22 PM,1.868,
25189,03/08/2021 04:25:23 PM,1.868,
25190,03/08/2021 04:25:24 PM,1.868,
25191,03/08/2021 04:25:25 PM,1.893,
25192,03/08/2021 04:25:26 PM,1.880,
25193,03/08/2021 04:25:27 PM,1.868,
25194,03/08/2021 04:25:28 PM,1.868,
25195,03/08/2021 04:25:29 PM,1.868,
25196,03/08/2021 04:25:30 PM,1.880,
25197,03/08/2021 04:25:31 PM,1.880,
25198,03/08/2021 04:25:32 PM,1.868,
25199,03/08/2021 04:25:33 PM,1.868,
25200,03/08/2021 04:25:34 PM,1.880,
25201,03/08/2021 04:25:35 PM,1.880,
25202,03/08/2021 04:25:36 PM,1.880,
25203,03/08/2021 04:25:37 PM,1.880,
25204,03/08/2021 04:25:38 PM,1.880,
25205,03/08/2021 04:25:39 PM,1.893,
25206,03/08/2021 04:25:40 PM,1.905,
25207,03/08/2021 04:25:41 PM,1.905,
25208,03/08/2021 04:25:42 PM,1.893,
25209,03/08/2021 04:25:43 PM,1.893,
25210,03/08/2021 04:25:44 PM,1.917,
25211,03/08/2021 04:25:45 PM,1.905,
25212,03/08/2021 04:25:46 PM,1.905,
25213,03/08/2021 04:25:47 PM,1.893,
25214,03/08/2021 04:25:48 PM,1.905,
25215,03/08/2021 04:25:49 PM,1.917,
25216,03/08/2021 04:25:50 PM,1.917,
25217,03/08/2021 04:25:51 PM,1.917,
25218,03/08/2021 04:25:52 PM,1.905,
25219,03/08/2021 04:25:53 PM,1.893,
25220,03/08/2021 04:25:54 PM,1.905,
25221,03/08/2021 04:25:55 PM,1.893,
25222,03/08/2021 04:25:56 PM,1.880,
25223,03/08/2021 04:25:57 PM,1.893,
25224,03/08/2021 04:25:58 PM,1.929,
25225,03/08/2021 04:25:59 PM,1.880,
25226,03/08/2021 04:26:00 PM,1.880,
25227,03/08/2021 04:26:01 PM,1.868,
25228,03/08/2021 04:26:02 PM,1.868,
25229,03/08/2021 04:26:03 PM,1.868,
25230,03/08/2021 04:26:04 PM,1.893,
25231,03/08/2021 04:26:05 PM,1.868,
25232,03/08/2021 04:26:06 PM,1.868,
25233,03/08/2021 04:26:07 PM,1.868,
25234,03/08/2021 04:26:08 PM,1.856,
25235,03/08/2021 04:26:09 PM,1.856,
25236,03/08/2021 04:26:10 PM,1.832,
25237,03/08/2021 04:26:11 PM,1.844,
25238,03/08/2021 04:26:12 PM,1.832,
25239,03/08/2021 04:26:13 PM,1.832,
25240,03/08/2021 04:26:14 PM,1.844,
25241,03/08/2021 04:26:15 PM,1.807,
25242,03/08/2021 04:26:16 PM,1.819,
25243,03/08/2021 04:26:17 PM,1.807,
25244,03/08/2021 04:26:18 PM,1.844,
25245,03/08/2021 04:26:19 PM,1.856,
25246,03/08/2021 04:26:20 PM,1.868,
25247,03/08/2021 04:26:21 PM,1.844,
25248,03/08/2021 04:26:22 PM,1.844,
25249,03/08/2021 04:26:23 PM,1.844,
25250,03/08/2021 04:26:24 PM,1.832,
25251,03/08/2021 04:26:25 PM,1.844,
25252,03/08/2021 04:26:26 PM,1.844,
25253,03/08/2021 04:26:27 PM,1.832,
25254,03/08/2021 04:26:28 PM,1.832,
25255,03/08/2021 04:26:29 PM,1.832,
25256,03/08/2021 04:26:30 PM,1.844,
25257,03/08/2021 04:26:31 PM,1.844,
25258,03/08/2021 04:26:32 PM,1.905,
25259,03/08/2021 04:26:33 PM,1.917,
25260,03/08/2021 04:26:34 PM,1.868,
25261,03/08/2021 04:26:35 PM,1.844,
25262,03/08/2021 04:26:36 PM,1.893,
25263,03/08/2021 04:26:37 PM,1.905,
25264,03/08/2021 04:26:38 PM,1.905,
25265,03/08/2021 04:26:39 PM,1.856,
25266,03/08/2021 04:26:40 PM,1.905,
25267,03/08/2021 04:26:41 PM,1.844,
25268,03/08/2021 04:26:42 PM,1.819,
25269,03/08/2021 04:26:43 PM,1.893,
25270,03/08/2021 04:26:44 PM,1.905,
25271,03/08/2021 04:26:45 PM,1.893,
25272,03/08/2021 04:26:46 PM,1.893,
25273,03/08/2021 04:26:47 PM,1.844,
25274,03/08/2021 04:26:48 PM,1.905,
25275,03/08/2021 04:26:49 PM,1.917,
25276,03/08/2021 04:26:50 PM,1.893,
25277,03/08/2021 04:26:51 PM,1.893,
25278,03/08/2021 04:26:52 PM,1.905,
25279,03/08/2021 04:26:53 PM,1.856,
25280,03/08/2021 04:26:54 PM,1.905,
25281,03/08/2021 04:26:55 PM,1.905,
25282,03/08/2021 04:26:56 PM,1.905,
25283,03/08/2021 04:26:57 PM,1.893,
25284,03/08/2021 04:26:58 PM,1.856,
25285,03/08/2021 04:26:59 PM,1.844,
25286,03/08/2021 04:27:00 PM,1.844,
25287,03/08/2021 04:27:01 PM,1.856,
25288,03/08/2021 04:27:02 PM,1.844,
25289,03/08/2021 04:27:03 PM,1.844,
25290,03/08/2021 04:27:04 PM,1.832,
25291,03/08/2021 04:27:05 PM,1.832,
25292,03/08/2021 04:27:06 PM,1.770,
25293,03/08/2021 04:27:07 PM,1.770,
25294,03/08/2021 04:27:08 PM,1.795,
25295,03/08/2021 04:27:09 PM,1.795,
25296,03/08/2021 04:27:10 PM,1.783,
25297,03/08/2021 04:27:11 PM,1.783,
25298,03/08/2021 04:27:12 PM,1.795,
25299,03/08/2021 04:27:13 PM,1.795,
25300,03/08/2021 04:27:14 PM,1.783,
25301,03/08/2021 04:27:15 PM,1.770,
25302,03/08/2021 04:27:16 PM,1.783,
25303,03/08/2021 04:27:17 PM,1.783,
25304,03/08/2021 04:27:18 PM,1.783,
25305,03/08/2021 04:27:19 PM,1.783,
25306,03/08/2021 04:27:20 PM,1.783,
25307,03/08/2021 04:27:21 PM,1.770,
25308,03/08/2021 04:27:22 PM,1.795,
25309,03/08/2021 04:27:23 PM,1.783,
25310,03/08/2021 04:27:24 PM,1.783,
25311,03/08/2021 04:27:25 PM,1.783,
25312,03/08/2021 04:27:26 PM,1.795,
25313,03/08/2021 04:27:27 PM,1.783,
25314,03/08/2021 04:27:28 PM,1.783,
25315,03/08/2021 04:27:29 PM,1.783,
25316,03/08/2021 04:27:30 PM,1.783,
25317,03/08/2021 04:27:31 PM,1.783,
25318,03/08/2021 04:27:32 PM,1.770,
25319,03/08/2021 04:27:33 PM,1.783,
25320,03/08/2021 04:27:34 PM,1.770,
25321,03/08/2021 04:27:35 PM,1.783,
25322,03/08/2021 04:27:36 PM,1.783,
25323,03/08/2021 04:27:37 PM,1.795,
25324,03/08/2021 04:27:38 PM,1.783,
25325,03/08/2021 04:27:39 PM,1.795,
25326,03/08/2021 04:27:40 PM,1.795,
25327,03/08/2021 04:27:41 PM,1.795,
25328,03/08/2021 04:27:42 PM,1.807,
25329,03/08/2021 04:27:43 PM,1.795,
25330,03/08/2021 04:27:44 PM,1.795,
25331,03/08/2021 04:27:45 PM,1.807,
25332,03/08/2021 04:27:46 PM,1.807,
25333,03/08/2021 04:27:47 PM,1.807,
25334,03/08/2021 04:27:48 PM,1.807,
25335,03/08/2021 04:27:49 PM,1.819,
25336,03/08/2021 04:27:50 PM,1.807,
25337,03/08/2021 04:27:51 PM,1.819,
25338,03/08/2021 04:27:52 PM,1.795,
25339,03/08/2021 04:27:53 PM,1.783,
25340,03/08/2021 04:27:54 PM,1.770,
25341,03/08/2021 04:27:55 PM,1.758,
25342,03/08/2021 04:27:56 PM,1.770,
25343,03/08/2021 04:27:57 PM,1.770,
25344,03/08/2021 04:27:58 PM,1.758,
25345,03/08/2021 04:27:59 PM,1.758,
25346,03/08/2021 04:28:00 PM,1.758,
25347,03/08/2021 04:28:01 PM,1.758,
25348,03/08/2021 04:28:02 PM,1.758,
25349,03/08/2021 04:28:03 PM,1.758,
25350,03/08/2021 04:28:04 PM,1.758,
25351,03/08/2021 04:28:05 PM,1.758,
25352,03/08/2021 04:28:06 PM,1.770,
25353,03/08/2021 04:28:07 PM,1.758,
25354,03/08/2021 04:28:08 PM,1.770,
25355,03/08/2021 04:28:09 PM,1.758,
25356,03/08/2021 04:28:10 PM,1.758,
25357,03/08/2021 04:28:11 PM,1.758,
25358,03/08/2021 04:28:12 PM,1.770,
25359,03/08/2021 04:28:13 PM,1.758,
25360,03/08/2021 04:28:14 PM,1.770,
25361,03/08/2021 04:28:15 PM,1.746,
25362,03/08/2021 04:28:16 PM,1.758,
25363,03/08/2021 04:28:17 PM,1.770,
25364,03/08/2021 04:28:18 PM,1.758,
25365,03/08/2021 04:28:19 PM,1.758,
25366,03/08/2021 04:28:20 PM,1.746,
25367,03/08/2021 04:28:21 PM,1.770,
25368,03/08/2021 04:28:22 PM,1.746,
25369,03/08/2021 04:28:23 PM,1.746,
25370,03/08/2021 04:28:24 PM,1.758,
25371,03/08/2021 04:28:25 PM,1.758,
25372,03/08/2021 04:28:26 PM,1.758,
25373,03/08/2021 04:28:27 PM,1.758,
25374,03/08/2021 04:28:28 PM,1.770,
25375,03/08/2021 04:28:29 PM,1.783,
25376,03/08/2021 04:28:30 PM,1.758,
25377,03/08/2021 04:28:31 PM,1.770,
25378,03/08/2021 04:28:32 PM,1.758,
25379,03/08/2021 04:28:33 PM,1.758,
25380,03/08/2021 04:28:34 PM,1.734,
25381,03/08/2021 04:28:35 PM,1.734,
25382,03/08/2021 04:28:36 PM,1.734,
25383,03/08/2021 04:28:37 PM,1.734,
25384,03/08/2021 04:28:38 PM,1.758,
25385,03/08/2021 04:28:39 PM,1.746,
25386,03/08/2021 04:28:40 PM,1.844,
25387,03/08/2021 04:28:41 PM,1.758,
25388,03/08/2021 04:28:42 PM,1.746,
25389,03/08/2021 04:28:43 PM,1.746,
25390,03/08/2021 04:28:44 PM,1.746,
25391,03/08/2021 04:28:45 PM,1.758,
25392,03/08/2021 04:28:46 PM,1.758,
25393,03/08/2021 04:28:47 PM,1.758,
25394,03/08/2021 04:28:48 PM,1.746,
25395,03/08/2021 04:28:49 PM,1.770,
25396,03/08/2021 04:28:50 PM,1.746,
25397,03/08/2021 04:28:51 PM,1.770,
25398,03/08/2021 04:28:52 PM,1.758,
25399,03/08/2021 04:28:53 PM,1.758,
25400,03/08/2021 04:28:54 PM,1.770,
25401,03/08/2021 04:28:55 PM,1.758,
25402,03/08/2021 04:28:56 PM,1.758,
25403,03/08/2021 04:28:57 PM,1.770,
25404,03/08/2021 04:28:58 PM,1.758,
25405,03/08/2021 04:28:59 PM,1.758,
25406,03/08/2021 04:29:00 PM,1.758,
25407,03/08/2021 04:29:01 PM,1.770,
25408,03/08/2021 04:29:02 PM,1.783,
25409,03/08/2021 04:29:03 PM,1.770,
25410,03/08/2021 04:29:04 PM,1.770,
25411,03/08/2021 04:29:05 PM,1.770,
25412,03/08/2021 04:29:06 PM,1.770,
25413,03/08/2021 04:29:07 PM,1.758,
25414,03/08/2021 04:29:08 PM,1.758,
25415,03/08/2021 04:29:09 PM,1.783,
25416,03/08/2021 04:29:10 PM,1.758,
25417,03/08/2021 04:29:11 PM,1.758,
25418,03/08/2021 04:29:12 PM,1.758,
25419,03/08/2021 04:29:13 PM,1.770,
25420,03/08/2021 04:29:14 PM,1.758,
25421,03/08/2021 04:29:15 PM,1.795,
25422,03/08/2021 04:29:16 PM,1.807,
25423,03/08/2021 04:29:17 PM,1.758,
25424,03/08/2021 04:29:18 PM,1.758,
25425,03/08/2021 04:29:19 PM,1.770,
25426,03/08/2021 04:29:20 PM,1.758,
25427,03/08/2021 04:29:21 PM,1.770,
25428,03/08/2021 04:29:22 PM,1.758,
25429,03/08/2021 04:29:23 PM,1.770,
25430,03/08/2021 04:29:24 PM,1.758,
25431,03/08/2021 04:29:25 PM,1.770,
25432,03/08/2021 04:29:26 PM,1.758,
25433,03/08/2021 04:29:27 PM,1.758,
25434,03/08/2021 04:29:28 PM,1.758,
25435,03/08/2021 04:29:29 PM,1.770,
25436,03/08/2021 04:29:30 PM,1.783,
25437,03/08/2021 04:29:31 PM,1.783,
25438,03/08/2021 04:29:32 PM,1.758,
25439,03/08/2021 04:29:33 PM,1.770,
25440,03/08/2021 04:29:34 PM,1.770,
25441,03/08/2021 04:29:35 PM,1.795,
25442,03/08/2021 04:29:36 PM,1.758,
25443,03/08/2021 04:29:37 PM,1.758,
25444,03/08/2021 04:29:38 PM,1.770,
25445,03/08/2021 04:29:39 PM,1.758,
25446,03/08/2021 04:29:40 PM,1.770,
25447,03/08/2021 04:29:41 PM,1.770,
25448,03/08/2021 04:29:42 PM,1.758,
25449,03/08/2021 04:29:43 PM,1.783,
25450,03/08/2021 04:29:44 PM,1.770,
25451,03/08/2021 04:29:45 PM,1.770,
25452,03/08/2021 04:29:46 PM,1.770,
25453,03/08/2021 04:29:47 PM,1.770,
25454,03/08/2021 04:29:48 PM,1.783,
25455,03/08/2021 04:29:49 PM,1.783,
25456,03/08/2021 04:29:50 PM,1.795,
25457,03/08/2021 04:29:51 PM,1.795,
25458,03/08/2021 04:29:52 PM,1.770,
25459,03/08/2021 04:29:53 PM,1.770,
25460,03/08/2021 04:29:54 PM,1.770,
25461,03/08/2021 04:29:55 PM,1.770,
25462,03/08/2021 04:29:56 PM,1.795,
25463,03/08/2021 04:29:57 PM,1.783,
25464,03/08/2021 04:29:58 PM,1.795,
25465,03/08/2021 04:29:59 PM,1.807,
25466,03/08/2021 04:30:00 PM,1.795,
25467,03/08/2021 04:30:01 PM,1.783,
25468,03/08/2021 04:30:02 PM,1.783,
25469,03/08/2021 04:30:03 PM,1.783,
25470,03/08/2021 04:30:04 PM,1.783,
25471,03/08/2021 04:30:05 PM,1.795,
25472,03/08/2021 04:30:06 PM,1.795,
25473,03/08/2021 04:30:07 PM,1.795,
25474,03/08/2021 04:30:08 PM,1.783,
25475,03/08/2021 04:30:09 PM,1.880,
25476,03/08/2021 04:30:10 PM,1.795,
25477,03/08/2021 04:30:11 PM,1.893,
25478,03/08/2021 04:30:12 PM,1.795,
25479,03/08/2021 04:30:13 PM,1.807,
25480,03/08/2021 04:30:14 PM,1.770,
25481,03/08/2021 04:30:15 PM,1.783,
25482,03/08/2021 04:30:16 PM,1.795,
25483,03/08/2021 04:30:17 PM,1.770,
25484,03/08/2021 04:30:18 PM,1.758,
25485,03/08/2021 04:30:19 PM,1.783,
25486,03/08/2021 04:30:20 PM,1.783,
25487,03/08/2021 04:30:21 PM,1.795,
25488,03/08/2021 04:30:22 PM,1.795,
25489,03/08/2021 04:30:23 PM,1.770,
25490,03/08/2021 04:30:24 PM,1.783,
25491,03/08/2021 04:30:25 PM,1.795,
25492,03/08/2021 04:30:26 PM,1.795,
25493,03/08/2021 04:30:27 PM,1.807,
25494,03/08/2021 04:30:28 PM,1.795,
25495,03/08/2021 04:30:29 PM,1.795,
25496,03/08/2021 04:30:30 PM,1.807,
25497,03/08/2021 04:30:31 PM,1.807,
25498,03/08/2021 04:30:32 PM,1.807,
25499,03/08/2021 04:30:33 PM,1.795,
25500,03/08/2021 04:30:34 PM,1.807,
25501,03/08/2021 04:30:35 PM,1.795,
25502,03/08/2021 04:30:36 PM,1.795,
25503,03/08/2021 04:30:37 PM,1.795,
25504,03/08/2021 04:30:38 PM,1.807,
25505,03/08/2021 04:30:39 PM,1.795,
25506,03/08/2021 04:30:40 PM,1.783,
25507,03/08/2021 04:30:41 PM,1.783,
25508,03/08/2021 04:30:42 PM,1.795,
25509,03/08/2021 04:30:43 PM,1.795,
25510,03/08/2021 04:30:44 PM,1.783,
25511,03/08/2021 04:30:45 PM,1.807,
25512,03/08/2021 04:30:46 PM,1.807,
25513,03/08/2021 04:30:47 PM,1.783,
25514,03/08/2021 04:30:48 PM,1.783,
25515,03/08/2021 04:30:49 PM,1.795,
25516,03/08/2021 04:30:50 PM,1.795,
25517,03/08/2021 04:30:51 PM,1.807,
25518,03/08/2021 04:30:52 PM,1.795,
25519,03/08/2021 04:30:53 PM,1.795,
25520,03/08/2021 04:30:54 PM,1.783,
25521,03/08/2021 04:30:55 PM,1.807,
25522,03/08/2021 04:30:56 PM,1.807,
25523,03/08/2021 04:30:57 PM,1.795,
25524,03/08/2021 04:30:58 PM,1.795,
25525,03/08/2021 04:30:59 PM,1.807,
25526,03/08/2021 04:31:00 PM,1.807,
25527,03/08/2021 04:31:01 PM,1.795,
25528,03/08/2021 04:31:02 PM,1.795,
25529,03/08/2021 04:31:03 PM,1.819,
25530,03/08/2021 04:31:04 PM,1.819,
25531,03/08/2021 04:31:05 PM,1.819,
25532,03/08/2021 04:31:06 PM,1.832,
25533,03/08/2021 04:31:07 PM,1.819,
25534,03/08/2021 04:31:08 PM,1.832,
25535,03/08/2021 04:31:09 PM,1.819,
25536,03/08/2021 04:31:10 PM,1.819,
25537,03/08/2021 04:31:11 PM,1.819,
25538,03/08/2021 04:31:12 PM,1.819,
25539,03/08/2021 04:31:13 PM,1.807,
25540,03/08/2021 04:31:14 PM,1.819,
25541,03/08/2021 04:31:15 PM,1.807,
25542,03/08/2021 04:31:16 PM,1.807,
25543,03/08/2021 04:31:17 PM,1.819,
25544,03/08/2021 04:31:18 PM,1.832,
25545,03/08/2021 04:31:19 PM,1.819,
25546,03/08/2021 04:31:20 PM,1.819,
25547,03/08/2021 04:31:21 PM,1.832,
25548,03/08/2021 04:31:22 PM,1.832,
25549,03/08/2021 04:31:23 PM,1.844,
25550,03/08/2021 04:31:24 PM,1.807,
25551,03/08/2021 04:31:25 PM,1.832,
25552,03/08/2021 04:31:26 PM,1.807,
25553,03/08/2021 04:31:27 PM,1.807,
25554,03/08/2021 04:31:28 PM,1.819,
25555,03/08/2021 04:31:29 PM,1.819,
25556,03/08/2021 04:31:30 PM,1.819,
25557,03/08/2021 04:31:31 PM,1.819,
25558,03/08/2021 04:31:32 PM,1.807,
25559,03/08/2021 04:31:33 PM,1.807,
25560,03/08/2021 04:31:34 PM,1.807,
25561,03/08/2021 04:31:35 PM,1.807,
25562,03/08/2021 04:31:36 PM,1.819,
25563,03/08/2021 04:31:37 PM,1.807,
25564,03/08/2021 04:31:38 PM,1.795,
25565,03/08/2021 04:31:39 PM,1.807,
25566,03/08/2021 04:31:40 PM,1.832,
25567,03/08/2021 04:31:41 PM,1.819,
25568,03/08/2021 04:31:42 PM,1.819,
25569,03/08/2021 04:31:43 PM,1.807,
25570,03/08/2021 04:31:44 PM,1.819,
25571,03/08/2021 04:31:45 PM,1.807,
25572,03/08/2021 04:31:46 PM,1.795,
25573,03/08/2021 04:31:47 PM,1.807,
25574,03/08/2021 04:31:48 PM,1.819,
25575,03/08/2021 04:31:49 PM,1.807,
25576,03/08/2021 04:31:50 PM,1.807,
25577,03/08/2021 04:31:51 PM,1.795,
25578,03/08/2021 04:31:52 PM,1.819,
25579,03/08/2021 04:31:53 PM,1.819,
25580,03/08/2021 04:31:54 PM,1.819,
25581,03/08/2021 04:31:55 PM,1.819,
25582,03/08/2021 04:31:56 PM,1.819,
25583,03/08/2021 04:31:57 PM,1.819,
25584,03/08/2021 04:31:58 PM,1.819,
25585,03/08/2021 04:31:59 PM,1.807,
25586,03/08/2021 04:32:00 PM,1.819,
25587,03/08/2021 04:32:01 PM,1.819,
25588,03/08/2021 04:32:02 PM,1.807,
25589,03/08/2021 04:32:03 PM,1.819,
25590,03/08/2021 04:32:04 PM,1.819,
25591,03/08/2021 04:32:05 PM,1.807,
25592,03/08/2021 04:32:06 PM,1.819,
25593,03/08/2021 04:32:07 PM,1.819,
25594,03/08/2021 04:32:08 PM,1.832,
25595,03/08/2021 04:32:09 PM,1.819,
25596,03/08/2021 04:32:10 PM,1.819,
25597,03/08/2021 04:32:11 PM,1.832,
25598,03/08/2021 04:32:12 PM,1.819,
25599,03/08/2021 04:32:13 PM,1.832,
25600,03/08/2021 04:32:14 PM,1.819,
25601,03/08/2021 04:32:15 PM,1.819,
25602,03/08/2021 04:32:16 PM,1.795,
25603,03/08/2021 04:32:17 PM,1.807,
25604,03/08/2021 04:32:18 PM,1.807,
25605,03/08/2021 04:32:19 PM,1.807,
25606,03/08/2021 04:32:20 PM,1.819,
25607,03/08/2021 04:32:21 PM,1.819,
25608,03/08/2021 04:32:22 PM,1.807,
25609,03/08/2021 04:32:23 PM,1.807,
25610,03/08/2021 04:32:24 PM,1.819,
25611,03/08/2021 04:32:25 PM,1.807,
25612,03/08/2021 04:32:26 PM,1.819,
25613,03/08/2021 04:32:27 PM,1.807,
25614,03/08/2021 04:32:28 PM,1.807,
25615,03/08/2021 04:32:29 PM,1.807,
25616,03/08/2021 04:32:30 PM,1.807,
25617,03/08/2021 04:32:31 PM,1.783,
25618,03/08/2021 04:32:32 PM,1.819,
25619,03/08/2021 04:32:33 PM,1.819,
25620,03/08/2021 04:32:34 PM,1.819,
25621,03/08/2021 04:32:35 PM,1.807,
25622,03/08/2021 04:32:36 PM,1.819,
25623,03/08/2021 04:32:37 PM,1.819,
25624,03/08/2021 04:32:38 PM,1.807,
25625,03/08/2021 04:32:39 PM,1.819,
25626,03/08/2021 04:32:40 PM,1.832,
25627,03/08/2021 04:32:41 PM,1.807,
25628,03/08/2021 04:32:42 PM,1.819,
25629,03/08/2021 04:32:43 PM,1.819,
25630,03/08/2021 04:32:44 PM,1.807,
25631,03/08/2021 04:32:45 PM,1.819,
25632,03/08/2021 04:32:46 PM,1.819,
25633,03/08/2021 04:32:47 PM,1.819,
25634,03/08/2021 04:32:48 PM,1.832,
25635,03/08/2021 04:32:49 PM,1.819,
25636,03/08/2021 04:32:50 PM,1.819,
25637,03/08/2021 04:32:51 PM,1.832,
25638,03/08/2021 04:32:52 PM,1.807,
25639,03/08/2021 04:32:53 PM,1.807,
25640,03/08/2021 04:32:54 PM,1.819,
25641,03/08/2021 04:32:55 PM,1.795,
25642,03/08/2021 04:32:56 PM,1.795,
25643,03/08/2021 04:32:57 PM,1.819,
25644,03/08/2021 04:32:58 PM,1.819,
25645,03/08/2021 04:32:59 PM,1.832,
25646,03/08/2021 04:33:00 PM,1.832,
25647,03/08/2021 04:33:01 PM,1.819,
25648,03/08/2021 04:33:02 PM,1.844,
25649,03/08/2021 04:33:03 PM,1.832,
25650,03/08/2021 04:33:04 PM,1.832,
25651,03/08/2021 04:33:05 PM,1.856,
25652,03/08/2021 04:33:06 PM,1.819,
25653,03/08/2021 04:33:07 PM,1.807,
25654,03/08/2021 04:33:08 PM,1.844,
25655,03/08/2021 04:33:09 PM,1.844,
25656,03/08/2021 04:33:10 PM,1.844,
25657,03/08/2021 04:33:11 PM,1.844,
25658,03/08/2021 04:33:12 PM,1.819,
25659,03/08/2021 04:33:13 PM,1.819,
25660,03/08/2021 04:33:14 PM,1.844,
25661,03/08/2021 04:33:15 PM,1.844,
25662,03/08/2021 04:33:16 PM,1.832,
25663,03/08/2021 04:33:17 PM,1.832,
25664,03/08/2021 04:33:18 PM,1.832,
25665,03/08/2021 04:33:19 PM,1.844,
25666,03/08/2021 04:33:20 PM,1.832,
25667,03/08/2021 04:33:21 PM,1.807,
25668,03/08/2021 04:33:22 PM,1.819,
25669,03/08/2021 04:33:23 PM,1.844,
25670,03/08/2021 04:33:24 PM,1.856,
25671,03/08/2021 04:33:25 PM,1.832,
25672,03/08/2021 04:33:26 PM,1.832,
25673,03/08/2021 04:33:27 PM,1.844,
25674,03/08/2021 04:33:28 PM,1.844,
25675,03/08/2021 04:33:29 PM,1.832,
25676,03/08/2021 04:33:30 PM,1.856,
25677,03/08/2021 04:33:31 PM,1.832,
25678,03/08/2021 04:33:32 PM,1.856,
25679,03/08/2021 04:33:33 PM,1.832,
25680,03/08/2021 04:33:34 PM,1.856,
25681,03/08/2021 04:33:35 PM,1.856,
25682,03/08/2021 04:33:36 PM,1.868,
25683,03/08/2021 04:33:37 PM,1.832,
25684,03/08/2021 04:33:38 PM,1.844,
25685,03/08/2021 04:33:39 PM,1.844,
25686,03/08/2021 04:33:40 PM,1.844,
25687,03/08/2021 04:33:41 PM,1.844,
25688,03/08/2021 04:33:42 PM,1.844,
25689,03/08/2021 04:33:43 PM,1.832,
25690,03/08/2021 04:33:44 PM,1.819,
25691,03/08/2021 04:33:45 PM,1.807,
25692,03/08/2021 04:33:46 PM,1.844,
25693,03/08/2021 04:33:47 PM,1.832,
25694,03/08/2021 04:33:48 PM,1.832,
25695,03/08/2021 04:33:49 PM,1.819,
25696,03/08/2021 04:33:50 PM,1.819,
25697,03/08/2021 04:33:51 PM,1.844,
25698,03/08/2021 04:33:52 PM,1.856,
25699,03/08/2021 04:33:53 PM,1.832,
25700,03/08/2021 04:33:54 PM,1.844,
25701,03/08/2021 04:33:55 PM,1.844,
25702,03/08/2021 04:33:56 PM,1.832,
25703,03/08/2021 04:33:57 PM,1.844,
25704,03/08/2021 04:33:58 PM,1.832,
25705,03/08/2021 04:33:59 PM,1.844,
25706,03/08/2021 04:34:00 PM,1.844,
25707,03/08/2021 04:34:01 PM,1.844,
25708,03/08/2021 04:34:02 PM,1.856,
