time,well_pump,new_fridge,water_heater,old_fridge
02/12/2021 03:26:36 AM,0.061,0.537,0.098,0.049
02/12/2021 03:27:36 AM,0.061,0.525,0.122,0.073
02/12/2021 03:28:36 AM,0.061,0.525,0.098,0.049
02/12/2021 03:29:36 AM,0.061,0.513,0.098,0.049
02/12/2021 03:30:36 AM,0.061,0.513,0.122,0.049
02/12/2021 03:31:36 AM,0.061,0.513,0.122,0.049
02/12/2021 03:32:36 AM,0.061,0.513,0.122,0.073
02/12/2021 03:33:36 AM,0.061,0.513,0.098,0.049
02/12/2021 03:34:36 AM,0.061,0.501,0.098,0.049
02/12/2021 03:35:36 AM,0.061,0.501,0.122,0.073
02/12/2021 03:36:36 AM,0.061,0.501,0.098,0.049
02/12/2021 03:37:36 AM,0.049,0.501,0.122,0.049
02/12/2021 03:38:36 AM,0.061,0.501,0.098,0.049
02/12/2021 03:39:36 AM,0.061,0.501,0.122,0.830
02/12/2021 03:40:36 AM,0.061,0.501,0.098,0.733
02/12/2021 03:41:36 AM,0.061,0.501,0.122,0.733
02/12/2021 03:42:36 AM,0.061,0.501,0.122,0.708
02/12/2021 03:43:36 AM,0.061,0.501,0.122,0.708
02/12/2021 03:44:36 AM,0.049,0.501,0.098,0.708
02/12/2021 03:45:36 AM,0.061,0.501,0.122,0.708
02/12/2021 03:46:36 AM,0.061,0.611,0.122,0.708
02/12/2021 03:47:36 AM,0.049,0.488,0.098,0.708
02/12/2021 03:48:36 AM,0.061,0.501,0.122,0.684
02/12/2021 03:49:36 AM,0.061,0.501,0.122,0.684
02/12/2021 03:50:36 AM,0.061,0.501,0.098,0.684
02/12/2021 03:51:36 AM,0.049,0.501,0.122,0.684
02/12/2021 03:52:36 AM,0.061,0.488,0.098,0.684
02/12/2021 03:53:36 AM,0.073,0.488,0.098,0.684
02/12/2021 03:54:36 AM,0.061,0.488,0.122,0.684
02/12/2021 03:55:36 AM,0.061,0.488,0.122,0.684
02/12/2021 03:56:36 AM,0.061,0.049,0.122,0.684
02/12/2021 03:57:36 AM,0.061,0.061,0.098,0.684
02/12/2021 03:58:36 AM,0.049,0.061,0.122,0.684
02/12/2021 03:59:36 AM,0.061,0.049,0.122,0.659
02/12/2021 04:00:36 AM,0.061,0.049,0.122,0.684
02/12/2021 04:01:36 AM,0.061,0.049,0.098,0.684
02/12/2021 04:02:36 AM,0.061,0.049,0.098,0.659
02/12/2021 04:03:36 AM,0.061,0.049,0.098,0.684
02/12/2021 04:04:36 AM,0.061,0.049,0.098,0.659
02/12/2021 04:05:36 AM,0.049,0.061,0.122,0.684
02/12/2021 04:06:36 AM,0.061,0.049,0.098,0.684
02/12/2021 04:07:36 AM,0.061,0.049,0.098,0.659
02/12/2021 04:08:36 AM,0.061,0.061,0.098,0.684
02/12/2021 04:09:36 AM,0.061,0.049,0.122,0.684
02/12/2021 04:10:36 AM,0.061,0.061,0.098,0.659
02/12/2021 04:11:36 AM,0.061,0.061,0.098,0.659
02/12/2021 04:12:36 AM,0.061,0.061,0.098,0.659
02/12/2021 04:13:36 AM,0.049,0.049,0.122,0.684
02/12/2021 04:14:36 AM,0.061,0.061,0.098,0.684
02/12/2021 04:15:36 AM,0.061,0.061,0.098,0.659
02/12/2021 04:16:36 AM,0.061,0.061,0.122,0.659
02/12/2021 04:17:36 AM,0.061,0.049,0.098,0.684
02/12/2021 04:18:36 AM,0.061,0.049,0.098,0.659
02/12/2021 04:19:36 AM,0.061,0.061,0.098,0.684
02/12/2021 04:20:36 AM,0.061,0.061,0.122,0.659
02/12/2021 04:21:36 AM,0.061,0.049,0.122,0.659
02/12/2021 04:22:36 AM,0.061,0.061,0.122,0.659
02/12/2021 04:23:36 AM,0.061,0.049,0.122,0.659
02/12/2021 04:24:36 AM,0.061,0.049,0.122,0.659
02/12/2021 04:25:36 AM,0.061,0.049,0.122,0.659
02/12/2021 04:26:36 AM,0.049,0.049,0.122,0.684
02/12/2021 04:27:36 AM,0.061,0.049,0.098,0.684
02/12/2021 04:28:36 AM,0.061,0.049,0.098,0.659
02/12/2021 04:29:36 AM,0.061,0.061,0.098,0.659
02/12/2021 04:30:36 AM,0.061,0.049,0.122,0.659
02/12/2021 04:31:36 AM,0.049,0.049,0.122,0.659
02/12/2021 04:32:36 AM,0.061,0.061,18.437,0.733
02/12/2021 04:33:36 AM,0.061,0.061,18.486,0.733
02/12/2021 04:34:36 AM,0.049,0.049,18.413,0.733
02/12/2021 04:35:36 AM,0.061,0.049,18.437,0.733
02/12/2021 04:36:36 AM,0.061,0.049,18.486,0.733
02/12/2021 04:37:36 AM,0.061,0.061,18.413,0.733
02/12/2021 04:38:36 AM,0.061,0.061,18.437,0.733
02/12/2021 04:39:36 AM,0.061,0.562,18.437,0.733
02/12/2021 04:40:36 AM,0.061,0.562,18.486,0.733
02/12/2021 04:41:36 AM,0.061,0.549,18.437,0.733
02/12/2021 04:42:36 AM,0.061,0.549,18.486,0.733
02/12/2021 04:43:36 AM,0.049,0.574,0.122,0.659
02/12/2021 04:44:36 AM,0.049,0.586,0.122,0.659
02/12/2021 04:45:36 AM,0.073,0.598,0.122,0.659
02/12/2021 04:46:36 AM,0.061,0.708,0.122,0.659
02/12/2021 04:47:36 AM,0.061,0.598,0.098,0.659
02/12/2021 04:48:36 AM,0.061,0.586,0.098,0.659
02/12/2021 04:49:36 AM,0.073,0.598,0.098,0.659
02/12/2021 04:50:36 AM,0.061,0.598,0.098,0.659
02/12/2021 04:51:36 AM,0.049,0.598,0.122,0.659
02/12/2021 04:52:36 AM,0.061,0.598,0.098,0.659
02/12/2021 04:53:36 AM,0.061,0.598,0.122,0.659
02/12/2021 04:54:36 AM,0.061,0.598,0.122,0.659
02/12/2021 04:55:36 AM,0.073,0.586,0.098,0.659
02/12/2021 04:56:36 AM,0.049,0.598,0.122,0.659
02/12/2021 04:57:36 AM,0.061,0.586,0.098,0.659
02/12/2021 04:58:36 AM,0.061,0.586,0.098,0.659
02/12/2021 04:59:36 AM,0.061,0.586,0.098,0.659
02/12/2021 05:00:36 AM,0.061,0.598,0.098,0.659
02/12/2021 05:01:36 AM,0.061,0.598,0.098,0.659
02/12/2021 05:02:36 AM,0.061,0.598,0.098,0.659
02/12/2021 05:03:36 AM,0.061,0.598,0.098,0.659
02/12/2021 05:04:36 AM,0.061,0.598,0.122,0.659
02/12/2021 05:05:36 AM,0.073,0.598,0.098,0.659
02/12/2021 05:06:36 AM,0.049,0.598,0.122,0.659
02/12/2021 05:07:36 AM,0.061,0.598,0.098,0.659
02/12/2021 05:08:36 AM,0.049,0.586,0.122,0.659
02/12/2021 05:09:36 AM,0.061,0.562,0.098,0.635
02/12/2021 05:10:36 AM,0.061,0.549,0.122,0.635
02/12/2021 05:11:36 AM,0.061,0.549,0.098,0.659
02/12/2021 05:12:36 AM,0.061,0.537,0.098,0.659
02/12/2021 05:13:36 AM,0.061,0.537,0.122,0.659
02/12/2021 05:14:36 AM,0.049,0.537,0.098,0.659
02/12/2021 05:15:36 AM,0.061,0.537,0.098,0.659
02/12/2021 05:16:36 AM,0.061,0.647,0.098,0.659
02/12/2021 05:17:36 AM,0.061,0.525,0.122,0.659
02/12/2021 05:18:36 AM,0.061,0.525,0.122,0.635
02/12/2021 05:19:36 AM,0.073,0.525,0.098,0.659
02/12/2021 05:20:36 AM,0.061,0.525,0.122,0.659
02/12/2021 05:21:36 AM,0.061,0.525,0.122,0.049
02/12/2021 05:22:36 AM,0.061,0.525,0.098,0.049
02/12/2021 05:23:36 AM,0.049,0.525,0.098,0.049
02/12/2021 05:24:36 AM,0.049,0.525,0.122,0.073
02/12/2021 05:25:36 AM,0.049,0.525,0.122,0.049
02/12/2021 05:26:36 AM,0.049,0.525,0.122,0.049
02/12/2021 05:27:36 AM,0.061,0.525,0.122,0.049
02/12/2021 05:28:36 AM,0.061,0.513,0.098,0.049
02/12/2021 05:29:36 AM,0.061,0.513,0.098,0.049
02/12/2021 05:30:36 AM,0.061,1.368,0.098,0.049
02/12/2021 05:31:36 AM,0.061,1.355,0.098,0.049
02/12/2021 05:32:36 AM,0.061,1.355,0.098,0.049
02/12/2021 05:33:36 AM,0.061,1.355,0.122,0.049
02/12/2021 05:34:36 AM,0.061,1.343,0.122,0.049
02/12/2021 05:35:36 AM,0.061,1.343,0.122,0.049
02/12/2021 05:36:36 AM,0.061,1.355,0.122,0.073
02/12/2021 05:37:36 AM,0.061,1.343,0.122,0.049
02/12/2021 05:38:36 AM,0.061,1.343,0.098,0.049
02/12/2021 05:39:36 AM,0.061,1.343,0.098,0.049
02/12/2021 05:40:36 AM,0.061,1.343,0.122,0.073
02/12/2021 05:41:36 AM,0.061,1.343,0.098,0.049
02/12/2021 05:42:36 AM,0.061,1.355,0.122,0.049
02/12/2021 05:43:36 AM,0.061,1.343,0.098,0.049
02/12/2021 05:44:36 AM,0.061,1.355,0.122,0.049
02/12/2021 05:45:36 AM,0.061,1.343,0.122,0.073
02/12/2021 05:46:36 AM,0.061,1.465,0.122,0.049
02/12/2021 05:47:36 AM,0.049,1.355,0.098,0.049
02/12/2021 05:48:36 AM,0.061,1.343,0.122,0.073
02/12/2021 05:49:36 AM,0.061,1.343,0.122,0.049
02/12/2021 05:50:36 AM,0.061,1.355,0.122,0.049
02/12/2021 05:51:36 AM,0.061,1.355,0.122,0.049
02/12/2021 05:52:36 AM,0.061,1.355,0.122,0.049
02/12/2021 05:53:36 AM,0.061,1.355,0.122,0.049
02/12/2021 05:54:36 AM,0.061,1.355,0.122,0.073
02/12/2021 05:55:36 AM,0.061,1.343,0.122,0.073
02/12/2021 05:56:36 AM,0.061,1.343,0.098,0.049
02/12/2021 05:57:36 AM,0.061,1.343,0.122,0.049
02/12/2021 05:58:36 AM,0.061,0.061,0.098,0.049
02/12/2021 05:59:36 AM,0.061,0.049,0.122,0.049
02/12/2021 06:00:36 AM,0.049,0.049,0.122,0.049
02/12/2021 06:01:36 AM,0.061,0.061,0.098,0.049
02/12/2021 06:02:36 AM,0.061,0.061,0.098,0.049
02/12/2021 06:03:36 AM,0.061,0.049,0.122,0.073
02/12/2021 06:04:36 AM,0.061,0.049,18.315,0.098
02/12/2021 06:05:36 AM,0.061,0.049,18.193,0.098
02/12/2021 06:06:36 AM,0.061,0.061,18.266,0.098
02/12/2021 06:07:36 AM,0.049,0.049,18.291,0.098
02/12/2021 06:08:36 AM,0.061,0.061,18.291,0.073
02/12/2021 06:09:36 AM,0.061,0.049,18.291,0.098
02/12/2021 06:10:36 AM,0.061,0.049,18.315,0.098
02/12/2021 06:11:36 AM,0.049,0.586,18.315,0.073
02/12/2021 06:12:36 AM,0.061,0.598,18.339,0.098
02/12/2021 06:13:36 AM,0.061,0.623,18.291,0.098
02/12/2021 06:14:36 AM,0.061,0.623,18.339,0.098
02/12/2021 06:15:36 AM,0.061,0.635,0.122,0.073
02/12/2021 06:16:36 AM,0.049,0.745,0.098,0.049
02/12/2021 06:17:36 AM,0.061,0.635,0.122,0.049
02/12/2021 06:18:36 AM,0.061,0.623,0.122,0.049
02/12/2021 06:19:36 AM,0.061,0.623,0.122,0.049
02/12/2021 06:20:36 AM,0.061,0.611,0.122,0.049
02/12/2021 06:21:36 AM,0.049,0.611,0.122,0.049
02/12/2021 06:22:36 AM,0.061,0.598,0.098,0.049
02/12/2021 06:23:36 AM,0.061,0.611,0.122,0.049
02/12/2021 06:24:36 AM,0.061,0.623,0.122,0.049
02/12/2021 06:25:36 AM,0.061,0.635,0.098,0.049
02/12/2021 06:26:36 AM,0.061,0.623,0.098,0.049
02/12/2021 06:27:36 AM,0.061,0.635,0.122,0.049
02/12/2021 06:28:36 AM,0.061,0.635,0.098,0.049
02/12/2021 06:29:36 AM,0.073,0.623,0.098,0.049
02/12/2021 06:30:36 AM,0.061,0.635,0.098,0.049
02/12/2021 06:31:36 AM,0.061,0.635,0.098,0.049
02/12/2021 06:32:36 AM,0.061,0.623,0.098,0.049
02/12/2021 06:33:36 AM,0.061,0.623,0.122,0.073
02/12/2021 06:34:36 AM,0.061,0.623,0.098,0.049
02/12/2021 06:35:36 AM,0.061,0.623,0.098,0.049
02/12/2021 06:36:36 AM,0.061,0.623,0.122,0.049
02/12/2021 06:37:36 AM,0.061,0.623,0.098,0.049
02/12/2021 06:38:36 AM,0.061,0.623,0.122,0.073
02/12/2021 06:39:36 AM,0.061,0.635,0.122,0.049
02/12/2021 06:40:36 AM,0.049,0.623,0.122,0.049
02/12/2021 06:41:36 AM,0.061,0.611,0.122,0.073
02/12/2021 06:42:36 AM,0.061,0.623,0.122,0.049
02/12/2021 06:43:36 AM,0.061,0.611,0.098,0.049
02/12/2021 06:44:36 AM,0.061,0.611,0.098,0.049
02/12/2021 06:45:36 AM,0.061,0.611,0.098,0.049
02/12/2021 06:46:36 AM,0.061,0.720,0.122,0.049
02/12/2021 06:47:36 AM,0.061,0.611,0.098,0.049
02/12/2021 06:48:36 AM,0.061,0.598,0.098,0.049
02/12/2021 06:49:36 AM,0.061,0.574,0.122,0.073
02/12/2021 06:50:36 AM,0.061,0.562,0.122,0.049
02/12/2021 06:51:36 AM,0.061,0.549,0.098,0.073
02/12/2021 06:52:36 AM,0.061,0.549,0.098,0.049
02/12/2021 06:53:36 AM,0.049,0.549,0.098,0.049
02/12/2021 06:54:36 AM,0.061,0.537,0.098,0.073
02/12/2021 06:55:36 AM,0.061,0.525,0.098,0.049
02/12/2021 06:56:36 AM,0.061,0.525,0.122,0.073
02/12/2021 06:57:36 AM,0.061,0.525,0.122,0.073
02/12/2021 06:58:36 AM,0.061,0.525,0.098,0.049
02/12/2021 06:59:36 AM,0.061,0.525,0.098,0.049
02/12/2021 07:00:36 AM,0.061,0.525,0.122,0.049
02/12/2021 07:01:36 AM,0.061,0.525,0.098,0.049
02/12/2021 07:02:36 AM,0.061,0.525,0.122,0.073
02/12/2021 07:03:36 AM,0.073,0.513,0.098,0.073
02/12/2021 07:04:36 AM,0.073,0.525,0.122,0.049
02/12/2021 07:05:36 AM,0.061,0.513,0.122,0.049
02/12/2021 07:06:36 AM,0.061,0.513,0.098,0.073
02/12/2021 07:07:36 AM,0.061,0.513,0.098,0.049
02/12/2021 07:08:36 AM,0.049,0.513,0.122,0.049
02/12/2021 07:09:36 AM,0.061,0.513,0.098,0.049
02/12/2021 07:10:36 AM,0.061,0.513,0.122,0.073
02/12/2021 07:11:36 AM,0.061,0.513,0.122,0.073
02/12/2021 07:12:36 AM,0.061,0.513,0.122,0.049
02/12/2021 07:13:36 AM,0.049,0.513,0.122,0.049
02/12/2021 07:14:36 AM,0.061,0.501,0.122,0.073
02/12/2021 07:15:36 AM,0.073,0.513,0.098,0.049
02/12/2021 07:16:36 AM,0.061,0.611,0.122,0.049
02/12/2021 07:17:36 AM,0.061,0.513,0.098,0.049
02/12/2021 07:18:36 AM,0.061,0.513,0.098,0.049
02/12/2021 07:19:36 AM,0.061,0.513,0.122,0.073
02/12/2021 07:20:36 AM,0.061,0.513,0.098,0.049
02/12/2021 07:21:36 AM,0.061,0.501,0.098,0.049
02/12/2021 07:22:36 AM,0.061,0.501,0.122,0.073
02/12/2021 07:23:36 AM,0.061,0.501,0.098,0.049
02/12/2021 07:24:36 AM,0.061,0.513,0.098,0.049
02/12/2021 07:25:36 AM,0.061,0.501,0.098,0.049
02/12/2021 07:26:36 AM,0.061,0.501,0.122,0.049
02/12/2021 07:27:36 AM,0.061,0.501,0.122,0.049
02/12/2021 07:28:36 AM,0.061,0.501,0.122,0.073
02/12/2021 07:29:36 AM,0.073,0.501,0.098,0.073
02/12/2021 07:30:36 AM,0.061,0.501,0.122,0.049
02/12/2021 07:31:36 AM,0.061,0.501,0.122,0.049
02/12/2021 07:32:36 AM,0.061,0.501,0.122,0.049
02/12/2021 07:33:36 AM,0.061,0.501,0.098,0.049
02/12/2021 07:34:36 AM,0.061,0.501,0.098,0.024
02/12/2021 07:35:36 AM,0.061,0.464,18.168,0.098
02/12/2021 07:36:36 AM,0.061,0.501,18.168,0.098
02/12/2021 07:37:36 AM,0.061,0.488,18.144,0.098
02/12/2021 07:38:36 AM,0.061,0.501,18.046,0.098
02/12/2021 07:39:36 AM,0.061,0.488,18.120,0.098
02/12/2021 07:40:36 AM,0.061,0.488,18.071,0.073
02/12/2021 07:41:36 AM,0.049,0.488,18.120,0.098
02/12/2021 07:42:36 AM,0.061,0.501,18.144,0.098
02/12/2021 07:43:36 AM,0.061,0.488,18.168,0.098
02/12/2021 07:44:36 AM,0.049,0.488,18.144,0.073
02/12/2021 07:45:36 AM,0.061,0.488,18.168,0.073
02/12/2021 07:46:36 AM,0.049,0.598,18.168,0.098
02/12/2021 07:47:36 AM,0.061,0.488,18.168,0.098
02/12/2021 07:48:36 AM,0.061,0.488,0.122,0.049
02/12/2021 07:49:36 AM,0.061,0.501,0.122,0.049
02/12/2021 07:50:36 AM,0.049,0.488,0.098,0.049
02/12/2021 07:51:36 AM,0.061,0.488,0.098,0.049
02/12/2021 07:52:36 AM,0.061,0.501,0.122,0.073
02/12/2021 07:53:36 AM,0.061,0.488,0.098,0.049
02/12/2021 07:54:36 AM,0.061,0.488,0.098,0.049
02/12/2021 07:55:36 AM,0.061,0.049,0.122,0.049
02/12/2021 07:56:36 AM,0.061,0.049,0.098,0.049
02/12/2021 07:57:36 AM,0.049,0.049,0.098,0.049
02/12/2021 07:58:36 AM,0.061,0.049,0.122,0.049
02/12/2021 07:59:36 AM,0.061,0.049,0.122,0.073
02/12/2021 08:00:36 AM,0.061,0.049,0.098,0.049
02/12/2021 08:01:36 AM,0.061,0.061,0.098,0.049
02/12/2021 08:02:36 AM,0.049,0.049,0.098,0.049
02/12/2021 08:03:36 AM,0.061,0.061,0.098,0.049
02/12/2021 08:04:36 AM,0.061,0.061,0.098,0.049
02/12/2021 08:05:36 AM,0.061,0.049,0.122,0.073
02/12/2021 08:06:36 AM,0.061,0.049,0.122,0.049
02/12/2021 08:07:36 AM,0.061,0.061,0.098,0.049
02/12/2021 08:08:36 AM,0.061,0.061,0.122,0.049
02/12/2021 08:09:36 AM,0.061,0.049,0.122,0.073
02/12/2021 08:10:36 AM,0.061,0.061,0.098,0.049
02/12/2021 08:11:36 AM,0.061,0.049,0.098,0.049
02/12/2021 08:12:36 AM,0.061,0.049,0.122,0.049
02/12/2021 08:13:36 AM,0.061,0.049,0.122,0.073
02/12/2021 08:14:36 AM,0.061,0.049,0.098,0.049
02/12/2021 08:15:36 AM,6.557,0.061,0.122,0.049
02/12/2021 08:16:36 AM,0.061,0.061,0.122,0.073
02/12/2021 08:17:36 AM,0.061,0.049,0.098,0.049
02/12/2021 08:18:36 AM,0.061,0.061,0.098,0.049
02/12/2021 08:19:36 AM,0.061,0.049,0.122,0.049
02/12/2021 08:20:36 AM,0.049,0.049,0.122,0.049
02/12/2021 08:21:36 AM,0.061,0.049,0.122,0.049
02/12/2021 08:22:36 AM,0.061,0.049,0.122,0.073
02/12/2021 08:23:36 AM,0.049,0.049,0.098,0.049
02/12/2021 08:24:36 AM,0.061,0.061,0.098,0.855
02/12/2021 08:25:36 AM,0.061,0.049,0.122,0.757
02/12/2021 08:26:36 AM,0.061,0.061,0.098,0.757
02/12/2021 08:27:36 AM,0.061,0.049,0.122,0.733
02/12/2021 08:28:36 AM,0.061,0.049,0.122,0.708
02/12/2021 08:29:36 AM,0.061,0.061,0.122,0.708
02/12/2021 08:30:36 AM,0.061,0.049,0.122,0.708
02/12/2021 08:31:36 AM,0.061,0.037,0.122,0.708
02/12/2021 08:32:36 AM,0.049,0.061,0.098,0.708
02/12/2021 08:33:36 AM,0.061,0.061,0.098,0.708
02/12/2021 08:34:36 AM,0.061,0.049,0.122,0.708
02/12/2021 08:35:36 AM,0.061,0.049,0.098,0.708
02/12/2021 08:36:36 AM,0.061,0.061,0.098,0.708
02/12/2021 08:37:36 AM,0.061,0.574,0.098,0.708
02/12/2021 08:38:36 AM,0.061,0.562,0.098,0.708
02/12/2021 08:39:36 AM,0.061,0.562,0.098,0.684
02/12/2021 08:40:36 AM,0.061,0.562,0.122,0.708
02/12/2021 08:41:36 AM,0.061,0.562,0.122,0.708
02/12/2021 08:42:36 AM,0.061,0.586,0.098,0.708
02/12/2021 08:43:36 AM,0.061,0.598,0.098,0.684
02/12/2021 08:44:36 AM,0.073,0.611,0.098,0.684
02/12/2021 08:45:36 AM,0.061,0.611,0.098,0.708
02/12/2021 08:46:36 AM,0.061,0.623,0.098,0.684
02/12/2021 08:47:36 AM,0.049,0.647,0.122,0.708
02/12/2021 08:48:36 AM,0.061,0.647,0.098,0.684
02/12/2021 08:49:36 AM,0.061,0.647,0.098,0.684
02/12/2021 08:50:36 AM,0.061,0.635,0.098,0.684
02/12/2021 08:51:36 AM,0.061,0.635,0.098,0.708
02/12/2021 08:52:36 AM,0.061,0.635,0.122,0.684
02/12/2021 08:53:36 AM,0.061,0.635,0.098,0.708
02/12/2021 08:54:36 AM,0.061,0.623,0.098,0.684
02/12/2021 08:55:36 AM,0.061,0.623,0.098,0.684
02/12/2021 08:56:36 AM,0.073,0.586,0.122,0.684
02/12/2021 08:57:36 AM,0.049,0.623,0.122,0.684
02/12/2021 08:58:36 AM,0.061,0.623,0.122,0.684
02/12/2021 08:59:36 AM,0.061,0.611,0.122,0.684
02/12/2021 09:00:36 AM,0.061,0.623,0.122,0.684
02/12/2021 09:01:36 AM,0.061,0.623,0.098,0.684
02/12/2021 09:02:36 AM,0.061,0.611,0.122,0.684
02/12/2021 09:03:36 AM,0.061,0.611,0.098,0.684
02/12/2021 09:04:36 AM,0.061,0.611,0.122,0.684
02/12/2021 09:05:36 AM,0.061,0.611,0.098,0.684
02/12/2021 09:06:36 AM,0.061,0.611,0.098,0.684
02/12/2021 09:07:36 AM,0.049,0.598,0.122,0.684
02/12/2021 09:08:36 AM,0.061,0.574,0.098,0.684
02/12/2021 09:09:36 AM,0.061,0.562,0.122,0.684
02/12/2021 09:10:36 AM,0.061,0.549,0.122,0.684
02/12/2021 09:11:36 AM,0.061,0.549,0.122,0.684
02/12/2021 09:12:36 AM,0.073,0.549,0.122,0.659
02/12/2021 09:13:36 AM,0.061,0.537,18.242,0.757
02/12/2021 09:14:36 AM,0.061,0.537,18.144,0.733
02/12/2021 09:15:36 AM,0.061,0.525,18.120,0.757
02/12/2021 09:16:36 AM,0.061,0.525,18.120,0.757
02/12/2021 09:17:36 AM,0.073,0.574,18.095,0.806
02/12/2021 09:18:36 AM,0.061,0.513,18.144,0.757
02/12/2021 09:19:36 AM,0.061,0.525,18.168,0.757
02/12/2021 09:20:36 AM,0.061,0.525,18.193,0.757
02/12/2021 09:21:36 AM,0.061,0.525,18.095,0.757
02/12/2021 09:22:36 AM,0.049,0.525,18.071,0.757
02/12/2021 09:23:36 AM,0.061,0.513,18.120,0.757
02/12/2021 09:24:36 AM,0.061,0.513,18.120,0.757
02/12/2021 09:25:36 AM,0.073,0.513,18.071,0.733
02/12/2021 09:26:36 AM,0.061,0.513,0.122,0.684
02/12/2021 09:27:36 AM,0.061,0.513,0.122,0.684
02/12/2021 09:28:36 AM,0.061,0.513,0.122,0.684
02/12/2021 09:29:36 AM,0.061,0.513,0.122,0.684
02/12/2021 09:30:36 AM,0.061,0.513,0.122,0.659
02/12/2021 09:31:36 AM,0.061,0.513,0.098,0.684
02/12/2021 09:32:36 AM,0.061,0.513,0.122,0.708
02/12/2021 09:33:36 AM,0.061,0.501,0.098,0.684
02/12/2021 09:34:36 AM,0.061,0.549,0.122,0.684
02/12/2021 09:35:36 AM,0.061,0.476,0.098,0.659
02/12/2021 09:36:36 AM,0.073,0.525,0.122,0.684
02/12/2021 09:37:36 AM,0.061,0.525,0.122,0.684
02/12/2021 09:38:36 AM,0.061,0.525,0.122,0.684
02/12/2021 09:39:36 AM,0.061,0.537,0.098,0.684
02/12/2021 09:40:36 AM,0.061,0.525,0.122,0.684
02/12/2021 09:41:36 AM,0.061,0.525,0.122,0.684
02/12/2021 09:42:36 AM,0.073,0.525,0.122,0.684
02/12/2021 09:43:36 AM,0.073,0.525,0.122,0.684
02/12/2021 09:44:36 AM,0.061,0.586,0.122,0.684
02/12/2021 09:45:36 AM,0.049,0.513,0.122,0.684
02/12/2021 09:46:36 AM,0.061,0.513,0.098,0.659
02/12/2021 09:47:36 AM,0.061,0.525,0.098,0.684
02/12/2021 09:48:36 AM,0.061,0.525,0.122,0.635
02/12/2021 09:49:36 AM,0.061,0.513,0.098,0.659
02/12/2021 09:50:36 AM,0.049,0.513,0.098,0.659
02/12/2021 09:51:36 AM,0.061,0.513,0.122,0.659
02/12/2021 09:52:36 AM,0.061,0.513,0.122,0.659
02/12/2021 09:53:36 AM,0.061,0.513,0.098,0.659
02/12/2021 09:54:36 AM,0.061,0.513,18.046,0.757
02/12/2021 09:55:36 AM,0.061,0.513,18.095,0.733
02/12/2021 09:56:36 AM,0.061,0.513,18.071,0.757
02/12/2021 09:57:36 AM,0.061,0.513,18.071,0.757
02/12/2021 09:58:36 AM,0.061,0.513,18.071,0.733
02/12/2021 09:59:36 AM,0.061,0.537,18.095,0.757
02/12/2021 10:00:36 AM,0.061,0.525,18.120,0.733
02/12/2021 10:01:36 AM,0.049,0.525,18.071,0.733
02/12/2021 10:02:36 AM,0.061,0.525,18.095,0.733
02/12/2021 10:03:36 AM,0.061,0.525,18.022,0.733
02/12/2021 10:04:36 AM,0.061,0.525,18.071,0.098
02/12/2021 10:05:36 AM,0.049,0.525,18.095,0.073
02/12/2021 10:06:36 AM,6.532,0.537,18.046,0.098
02/12/2021 10:07:36 AM,0.061,0.513,18.120,0.073
02/12/2021 10:08:36 AM,0.061,0.476,18.095,0.098
02/12/2021 10:09:36 AM,0.061,0.525,18.120,0.098
02/12/2021 10:10:36 AM,0.061,0.513,18.120,0.098
02/12/2021 10:11:36 AM,0.061,0.525,18.120,0.098
02/12/2021 10:12:36 AM,0.061,0.513,18.193,0.098
02/12/2021 10:13:36 AM,0.061,0.916,18.144,0.098
02/12/2021 10:14:36 AM,0.061,0.513,18.242,0.098
02/12/2021 10:15:36 AM,0.049,0.513,0.147,0.049
02/12/2021 10:16:36 AM,0.061,0.513,0.122,0.049
02/12/2021 10:17:36 AM,0.049,0.623,0.122,0.073
02/12/2021 10:18:36 AM,0.061,0.513,0.098,0.049
02/12/2021 10:19:36 AM,0.061,0.513,0.122,0.049
02/12/2021 10:20:36 AM,0.061,0.513,0.122,0.049
02/12/2021 10:21:36 AM,0.061,0.513,0.098,0.049
02/12/2021 10:22:36 AM,0.061,0.513,0.098,0.049
02/12/2021 10:23:36 AM,0.061,0.513,0.122,0.073
02/12/2021 10:24:36 AM,0.049,0.513,0.098,0.049
02/12/2021 10:25:36 AM,0.061,0.513,0.122,0.049
02/12/2021 10:26:36 AM,0.061,0.513,0.122,0.049
02/12/2021 10:27:36 AM,0.061,0.513,0.122,0.049
02/12/2021 10:28:36 AM,0.049,0.513,0.122,0.073
02/12/2021 10:29:36 AM,0.061,0.501,0.098,0.049
02/12/2021 10:30:36 AM,0.061,0.513,0.098,0.049
02/12/2021 10:31:36 AM,0.061,0.501,0.122,0.049
02/12/2021 10:32:36 AM,0.061,0.513,0.122,0.073
02/12/2021 10:33:36 AM,0.061,0.513,0.098,0.049
02/12/2021 10:34:36 AM,0.061,0.513,0.122,0.049
02/12/2021 10:35:36 AM,0.061,0.562,0.122,0.049
02/12/2021 10:36:36 AM,0.061,0.513,0.122,0.049
02/12/2021 10:37:36 AM,0.049,0.513,0.122,0.049
02/12/2021 10:38:36 AM,0.061,0.513,0.122,0.073
02/12/2021 10:39:36 AM,0.061,0.513,0.098,0.049
02/12/2021 10:40:36 AM,0.061,0.513,0.122,0.049
02/12/2021 10:41:36 AM,0.061,0.549,0.098,0.073
